,reviews_rating,user_sentiment,reviews_text
14888,5,Negative,I am constantly wiping down all the surfaces in my house with these wipes
14895,5,Negative,Clorox wipes get the job done quickly and they don't smell bad. This review was collected as part of a promotion.
14903,5,Negative,Clorox wipes are so convenient and thick enough to get the job done! This review was collected as part of a promotion.
14926,5,Negative,"Love,Love the to go packs! So convienent to take with you anywhere! This review was collected as part of a promotion."
14931,5,Negative,I love all the Clorox products. You can never go wrong with Clorox! This review was collected as part of a promotion.
14936,5,Negative,I keep these under my bathroom sinks and just pull them out when needed.
14940,5,Negative,I use these wipes at home for everything and I keep one at work too!!!!!
14962,5,Negative,Clorox is great for fighting all those nasty cold germ this season! This review was collected as part of a promotion.
14968,5,Negative,I like the smell and the effectiveness. I use whenever I cook with meat.
14973,5,Negative,"Convenient, especially with a baby and two teenagers in the house. This review was collected as part of a promotion."
14983,5,Negative,"a must have with a toddler in the house. quick,easy and effectivre This review was collected as part of a promotion."
14986,5,Negative,I use this for everything from the bedroom to bathroom and kitchen This review was collected as part of a promotion.
14990,5,Negative,"I use it T home, on the go everywhere. Keeps everything sanitized. This review was collected as part of a promotion."
14997,5,Negative,Use these to quickly cleanup messes left behind by my teenage boy! This review was collected as part of a promotion.
15000,5,Negative,"Clorox wipes cleans up the tough messes, and sanitizes everything! This review was collected as part of a promotion."
15018,5,Negative,Clorox gets your whites whiter than any other brand out there. This review was collected as part of a promotion.
15023,5,Negative,It is my go to cleaning product. Cleans everything in my home. This review was collected as part of a promotion.
15032,4,Negative,little bit bigger
15059,5,Negative,I work in data entry and I could not live without these at work. They are a lifesaver.
15061,5,Negative,I work in data entry and I could not live without these at work. They are a lifesaver.
15089,5,Negative,This product help me put my files in an order that I can now find them faster when needed. I used them in a book form.
15112,5,Negative,I like using these for all of my seminar binders!
15130,5,Negative,I wish that an extra table of content sheet was either included or sold separately for when the printers messes up alignment.
15131,5,Negative,I wish that an extra table of content sheet was either included or sold separately for when the printers messes up alignment.
15146,5,Negative,"I use this index maker/Divider in a binder to create a reference manual for new Boy Scouts. I insert a picture, like say of the uniform shirt and then the words Uniform Standards to associate with each tab... I end up with five tabs... Advancement and Rank, Uniform Standards, Troop Song Book, Troop Calendar, and Other Information. This way they have a quick guide that the parents can use also. It really helps cut down answering the routine questions that occur when they are new."
15159,5,Negative,"I only use Avery products in my work...I can count on the quality, usefulness and durability of the dividers. My business is insurance and you can imagine the binders and the number of times we are referencing our binders. The tabs do not tear or bend and last throughout the year."
